Transaction ID	Date	Product SKU	Product_Name	Category	Sub_Category	Brand	MSRP	Store ID	Store_Name	Store_City	Store_Region	Customer_ID	Customer Name	Unit_Price	Quantity_Sold	Discount_Amount	Tax_Amount	Total_Sales_Amount	Payment_Method
T-30134	2025-06-15	SKU-511	Bose Galaxy	Mobile	Galaxy	Bose	943.48	ST-101	Downtown Tech	Boston	North	C-1134	Elizabeth Williams	924.24	3	277.27	194.09	2689.54	Credit Card
T-30135	2025-06-15	SKU-515	Apple Headphones	Audio	Headphones	Apple	1083.72	ST-101	Downtown Tech	Boston	North	C-1135	John Jones	1021.85	5	510.93	357.65	4955.97	Apple Pay
T-30136	2025-06-15	SKU-502	Samsung Pro	Laptops	Pro	Samsung	958.88	ST-102	Lakeside Electronics	Chicago	Midwest	C-1136	Mary Garcia	999.06	5	499.53	349.67	4845.44	Debit Card
T-30137	2025-06-15	SKU-520	Dell XPS	Laptops	XPS	Dell	430.77	ST-102	Lakeside Electronics	Chicago	Midwest	C-1137	David Brown	472.57	2	94.51	66.16	916.79	Apple Pay
T-30138	2025-06-15	SKU-514	Apple Galaxy	Mobile	Galaxy	Apple	1626.96	ST-101	Downtown Tech	Boston	North	C-1138	Elizabeth Johnson	1564.9	4	625.96	438.17	6071.81	Apple Pay
T-30139	2025-06-15	SKU-504	HP Headphones	Audio	Headphones	HP	1947.52	ST-101	Downtown Tech	Boston	North	C-1139	Linda Davis	1802.75	5	901.38	630.96	8743.33	PayPal
T-30140	2025-06-15	SKU-503	Samsung iPhone	Mobile	iPhone	Samsung	1084.39	ST-102	Lakeside Electronics	Chicago	Midwest	C-1140	Robert Williams	-99.99	2	-20.0	-14.0	-193.98	Debit Card
T-30141	2025-06-15	SKU-520	Apple iPhone	Mobile	iPhone	Apple	1917.07	ST-102	Lakeside Electronics	Chicago	Midwest	C-1141	Robert Jones	1918.06	2	383.61	268.53	3721.04	PayPal
T-30142	2025-06-15	SKU-518	Samsung Buds	Audio	Buds	Samsung	178.27	ST-101	Downtown Tech	Boston	North	C-1142	Mary Smith	183.66	5	91.83	64.28	890.75	Credit Card
T-30143	2025-06-15	SKU-520	HP Buds	Audio	Buds	HP	1917.64	ST-102	Lakeside Electronics	Chicago	Midwest	C-1143	Patricia Miller	1899.82	1	189.98	132.99	1842.83	Apple Pay
T-30144	2025-06-15	SKU-506	HP Galaxy	Mobile	Galaxy	HP	746.37	ST-101	Downtown Tech	Boston	North	C-1144	Jennifer Garcia	817.33	2	163.47	114.43	1585.62	Credit Card
T-30145	2025-06-15	SKU-503	Dell Air	Laptops	Air	Dell	608.2	ST-101	Downtown Tech	Boston	North	C-1145	Robert Johnson	582.68	4	233.07	163.15	2260.8	Apple Pay
T-30146	2025-06-15	SKU-518	Samsung Air	Laptops	Air	Samsung	1470.14	ST-101	Downtown Tech	Boston	North	C-1146	Robert Davis	1469.78	3	440.93	308.65	4277.06	Credit Card
T-30147	2025-06-15	SKU-507	Apple Galaxy	Mobile	Galaxy	Apple	508.77	ST-102	Lakeside Electronics	Chicago	Midwest	C-1147	James Smith	508.25	4	203.3	142.31	1972.01	Credit Card
T-30148	2025-06-15	SKU-508	Apple iPhone	Mobile	iPhone	Apple	1482.27	ST-102	Lakeside Electronics	Chicago	Midwest	C-1148	Jennifer Smith	1349.21	5	674.61	472.22	6543.66	Debit Card
T-30149	2025-06-15	SKU-512	Sony iPhone	Mobile	iPhone	Sony	1058.09	ST-102	Lakeside Electronics	Chicago	Midwest	C-1149	Elizabeth Johnson	1158.63	4	463.45	324.42	4495.49	Debit Card
T-30150	"June 12, 2025"	SKU-506	Sony iPhone	Mobile	iPhone	Sony	1244.68	ST-102	Lakeside Electronics	Chicago	Midwest	C-1150	David Smith	1129.9	3	338.97	237.28	3288.01	Apple Pay
T-30151	2025-06-15	SKU-510	Samsung Headphones	Audio	Headphones	Samsung	1869.6	ST-102	Lakeside Electronics	Chicago	Midwest	C-1151	Robert Miller	1904.65	5	952.33	666.63	9237.55	Apple Pay
T-30152	2025-06-15	SKU-515	Bose Buds	Audio	Buds	Bose	1649.92	ST-102	Lakeside Electronics	Chicago	Midwest	C-1152	Jennifer Johnson	1677.54	1	167.75	117.43	1627.22	Apple Pay
T-30153	2025-06-15	SKU-501	Dell Headphones	Audio	Headphones	Dell	1208.69	ST-101	Downtown Tech	Boston	North	C-1153	David Miller	1286.45	2	257.29	180.1	2495.71	Credit Card
T-30154	2025-06-15	SKU-510	Samsung Air	Laptops	Air	Samsung	895.68	ST-102	Lakeside Electronics	Chicago	Midwest	C-1154	Patricia Miller	962.47	1	96.25	67.37	933.59	PayPal
T-30155	2025-06-15	SKU-510	Sony XPS	Laptops	XPS	Sony	1996.43	ST-102	Lakeside Electronics	Chicago	Midwest	C-1155	David Miller	2178.78	4	871.51	610.06	8453.67	Debit Card
T-30156	2025-06-15	SKU-519	Sony Galaxy	Mobile	Galaxy	Sony	1019.94	ST-101	Downtown Tech	Boston	North	C-1156	John Jones	1110.0	3	333.0	233.1	3230.1	PayPal
T-30157	2025-06-15	SKU-510	Bose Buds	Audio	Buds	Bose	1011.63	ST-102	Lakeside Electronics	Chicago	Midwest	C-1157	John Johnson	1091.7	4	436.68	305.68	4235.8	PayPal
T-30158	2025-06-15	SKU-502	Dell Air	Laptops	Air	Dell	758.09	ST-102	Lakeside Electronics	Chicago	Midwest	C-1158	John Davis	712.92	5	356.46	249.52	3457.66	Debit Card
T-30159	2025-06-15	SKU-518	Samsung XPS	Laptops	XPS	Samsung	554.64	ST-101	Downtown Tech	Boston	North	C-1159	David Brown	505.0	4	202.0	141.4	1959.4	Apple Pay
T-30160	2025-13-45	SKU-500	Apple Headphones	Audio	Headphones	Apple	1932.59	ST-101	Downtown Tech	Boston	North	C-1160	Michael Davis	1990.78	3	597.23	418.06	5793.17	Debit Card
T-30161	2025-06-15	SKU-520	Bose Pro	Laptops	Pro	Bose	1190.85	ST-101	Downtown Tech	Boston	North	C-1161	Robert Miller	1294.2	1	129.42	90.59	1255.37	Apple Pay
T-30162	2025-06-15	SKU-501	Samsung Buds	Audio	Buds	Samsung	117.61	ST-101	Downtown Tech	Boston	North	C-1162	Jennifer Jones	129.11	5	64.56	45.19	626.18	Apple Pay
T-30163	2025-06-15	SKU-508	Samsung Buds	Audio	Buds	Samsung	466.34	ST-101	Downtown Tech	Boston	North	C-1163	Jennifer Williams	480.17	2	96.03	67.22	931.53	Debit Card
T-30164	2025-06-15	SKU-505	Dell Headphones	Audio	Headphones	Dell	1260.81	ST-102	Lakeside Electronics	Chicago	Midwest	C-1164	Michael Garcia	1235.8	1	123.58	86.51	1198.73	PayPal
T-30165	2025-06-15	SKU-500	HP iPhone	Mobile	iPhone	HP	595.49	ST-101	Downtown Tech	Boston	North	C-1165	Linda Jones	571.9	5	285.95	200.17	2773.72	Debit Card
T-30166	2025-06-15	SKU-501	Bose iPhone	Mobile	iPhone	Bose	1368.79	ST-102	Lakeside Electronics	Chicago	Midwest	C-1166	John Williams	1419.73	3	425.92	298.14	4131.41	Credit Card
T-30167	2025-06-15	SKU-519	Bose Galaxy	Mobile	Galaxy	Bose	519.61	ST-101	Downtown Tech	Boston	North	C-1167	Linda Williams	545.36	5	272.68	190.88	2645.0	Apple Pay
T-30168	2025-06-15	SKU-517	Bose Buds	Audio	Buds	Bose	1623.79	ST-101	Downtown Tech	Boston	North	C-1168	Patricia Johnson	1632.94	3	489.88	342.92	4751.86	Credit Card
T-30169	2025-06-15	SKU-518	Apple Headphones	Audio	Headphones	Apple	1119.65	ST-101	Downtown Tech	Boston	North	C-1169	Jennifer Davis	1160.02	5	580.01	406.01	5626.1	Credit Card
T-30170	2025-06-15	SKU-514	Sony iPhone	Mobile	iPhone	Sony	350.69	ST-102	Lakeside Electronics	Chicago	Midwest	C-1170	Linda Smith	362.81	3	108.84	76.19	1055.78	Credit Card
T-30171	2025-06-15	SKU-506	HP iPhone	Mobile	iPhone	HP	1198.79	ST-101	Downtown Tech	Boston	North	C-1171	Michael Garcia	1208.66	1	120.87	84.61	1172.4	Apple Pay
T-30172	2025-06-15	SKU-505	Apple Galaxy	Mobile	Galaxy	Apple	1561.05	ST-102	Lakeside Electronics	Chicago	Midwest	C-1172	Jennifer Miller	1676.45	4	670.58	469.41	6504.63	Credit Card
T-30173	2025-06-15	SKU-520	Bose Headphones	Audio	Headphones	Bose	1734.54	ST-101	Downtown Tech	Boston	North	C-1173	Robert Miller	1813.59	2	362.72	253.9	3518.36	Credit Card
T-30174	2025-06-15	SKU-517	Dell Galaxy	Mobile	Galaxy	Dell	820.63	ST-101	Downtown Tech	Boston	North	C-1174	Patricia Davis	764.03	2	152.81	106.96	1482.21	Credit Card
T-30175	2025-06-15	SKU-519	Apple Buds	Audio	Buds	Apple	1555.5	ST-101	Downtown Tech	Boston	North	C-1175	Patricia Brown	1431.34	1	143.13	100.19	1388.4	Credit Card
T-30176	2025-06-15	SKU-512	Samsung Headphones	Audio	Headphones	Samsung	934.03	ST-101	Downtown Tech	Boston	North	C-1176	James Williams	884.37	5	442.19	309.53	4289.19	Debit Card
T-30177	2025-06-15	SKU-516	Samsung iPhone	Mobile	iPhone	Samsung	519.98	ST-102	Lakeside Electronics	Chicago	Midwest	C-1177	John Smith	533.08	4	213.23	149.26	2068.35	Apple Pay
T-30178	2025-06-15	SKU-516	Apple Galaxy	Mobile	Galaxy	Apple	705.6	ST-102	Lakeside Electronics	Chicago	Midwest	C-1178	Michael Williams	688.17	5	344.09	240.86	3337.62	PayPal
T-30179	2025-06-15	SKU-514	Samsung iPhone	Mobile	iPhone	Samsung	1838.01	ST-102	Lakeside Electronics	Chicago	Midwest	C-1179	Michael Williams	1743.48	2	348.7	244.09	3382.35	Credit Card
T-30180	2025-06-15	SKU-517	HP iPhone	Mobile	iPhone	HP	1476.71	ST-101	Downtown Tech	Boston	North	C-1180	James Jones	1528.0	5	764.0	534.8	7410.8	Credit Card
T-30181	2025-06-15	SKU-515	Samsung Headphones	Audio	Headphones	Samsung	496.89	ST-102	Lakeside Electronics	Chicago	Midwest	C-1181	John Smith	540.33	1	54.03	37.82	524.12	Apple Pay
T-30182	2025-06-15	SKU-512	Samsung Headphones	Audio	Headphones	Samsung	1838.74	ST-102	Lakeside Electronics	Chicago	Midwest	C-1182	John Miller	1851.11	3	555.33	388.73	5386.73	Debit Card
T-30183	2025-06-15	SKU-514	Dell Buds	Audio	Buds	Dell	287.36	ST-102	Lakeside Electronics	Chicago	Midwest	C-1183	Jennifer Brown	276.61	1	27.66	19.36	268.31	PayPal
T-30184	2025-06-15	SKU-508	Bose Pro	Laptops	Pro	Bose	1151.29	ST-102	Lakeside Electronics	Chicago	Midwest	C-1184	John Williams	1112.12	4	444.85	311.39	4315.02	PayPal
T-30185	2025-06-15	SKU-508	HP Buds	Audio	Buds	HP	1550.39	ST-102	Lakeside Electronics	Chicago	Midwest	C-1185	Linda Davis	1622.57	3	486.77	340.74	4721.68	PayPal
T-30186	2025-06-15	SKU-505	Bose Buds	Audio	Buds	Bose	1842.11	ST-101	Downtown Tech	Boston	North	C-1186	David Smith	2006.13	1	200.61	140.43	1945.95	Apple Pay
T-30187	2025-06-15	SKU-502	Samsung Headphones	Audio	Headphones	Samsung	1443.62	ST-101	Downtown Tech	Boston	North	C-1187	Patricia Davis	1316.71	5	658.36	460.85	6386.04	Apple Pay
T-30188	2025-06-15	SKU-517	Apple XPS	Laptops	XPS	Apple	881.54	ST-101	Downtown Tech	Boston	North	C-1188	David Jones	796.41	4	318.56	222.99	3090.07	Credit Card
T-30189	2025-06-15	SKU-507	Apple Headphones	Audio	Headphones	Apple	464.67	ST-102	Lakeside Electronics	Chicago	Midwest	C-1189	Jennifer Jones	425.55	4	170.22	119.15	1651.13	PayPal
T-30190	2025-06-15	SKU-502	Bose Air	Laptops	Air	Bose	1342.1	ST-101	Downtown Tech	Boston	North	C-1190	Mary Miller	1309.13	4	523.65	366.56	5079.43	Credit Card
T-30191	2025-06-15	SKU-515	Bose Pro	Laptops	Pro	Bose	1706.13	ST-102	Lakeside Electronics	Chicago	Midwest	C-1191	Elizabeth Johnson	1613.92	5	806.96	564.87	7827.51	Debit Card
T-30192	2025-06-15	SKU-508	Apple XPS	Laptops	XPS	Apple	1808.69	ST-101	Downtown Tech	Boston	North	C-1192	Robert Garcia	1975.62	5	987.81	691.47	9581.76	Apple Pay
T-30193	2025-06-15	SKU-518	Apple iPhone	Mobile	iPhone	Apple	556.9	ST-102	Lakeside Electronics	Chicago	Midwest	C-1193	David Garcia	585.37	2	117.07	81.95	1135.62	Credit Card
T-30194	2025-06-15	SKU-501	Sony Buds	Audio	Buds	Sony	285.6	ST-101	Downtown Tech	Boston	North	C-1194	Mary Garcia	312.38	3	93.71	65.6	909.03	Debit Card
T-30195	2025-06-15	SKU-511	HP iPhone	Mobile	iPhone	HP	1150.77	ST-102	Lakeside Electronics	Chicago	Midwest	C-1195	Michael Williams	1055.42	5	527.71	369.4	5118.79	PayPal
T-30196	2025-06-15	SKU-508	Bose Pro	Laptops	Pro	Bose	393.02	ST-101	Downtown Tech	Boston	North	C-1196	Michael Garcia	362.09	1	36.21	25.35	351.23	Apple Pay
T-30197	2025-06-15	SKU-504	Dell iPhone	Mobile	iPhone	Dell	265.86	ST-102	Lakeside Electronics	Chicago	Midwest	C-1197	Linda Miller	240.67	3	72.2	50.54	700.35	Credit Card
T-30198	2025-06-15	SKU-512	Sony Buds	Audio	Buds	Sony	123.45	ST-102	Lakeside Electronics	Chicago	Midwest	C-1198	Michael Johnson	125.23	2	25.05	17.53	242.94	Apple Pay
T-30199	2025-06-15	SKU-509	Samsung Air	Laptops	Air	Samsung	609.97	ST-101	Downtown Tech	Boston	North	C-1199	Mary Williams	582.64	3	174.79	122.35	1695.48	Credit Card
T-30199	2025-06-15	SKU-520	Dell iPhone	Mobile	iPhone	Dell	1042.02	ST-101	Downtown Tech	Boston	North	C-1200	Linda Johnson	1001.31	0	0.0	0.0	0.0	Apple Pay
T-30201	2025-06-15	SKU-513	Dell Galaxy	Mobile	Galaxy	Dell	1649.4	ST-101	Downtown Tech	Boston	North	C-1201	John Garcia	1642.48	2	328.5	229.95	3186.41	Debit Card
T-30202	2025-06-15	SKU-518	Dell Buds	Audio	Buds	Dell	1585.75	ST-102	Lakeside Electronics	Chicago	Midwest	C-1202	Michael Jones	1542.94	5	771.47	540.03	7483.26	PayPal
T-30203	2025-06-15	SKU-514	Bose Headphones	Audio	Headphones	Bose	1891.65	ST-101	Downtown Tech	Boston	North	C-1203	Linda Jones	2012.32	4	804.93	563.45	7807.8	Apple Pay
T-30204	2025-06-15	SKU-507	Samsung Buds	Audio	Buds	Samsung	580.1	ST-101	Downtown Tech	Boston	North	C-1204	Michael Miller	574.19	5	287.1	200.97	2784.82	Apple Pay
T-30205	2025-06-15	SKU-517	Sony Buds	Audio	Buds	Sony	169.85	ST-102	Lakeside Electronics	Chicago	Midwest	C-1205	David Johnson	178.99	3	53.7	37.59	520.86	Credit Card
T-30206	2025-06-15	SKU-510	Sony Buds	Audio	Buds	Sony	1934.86	ST-102	Lakeside Electronics	Chicago	Midwest	C-1206	Mary Smith	1841.5	5	920.75	644.53	8931.28	PayPal
T-30207	2025-06-15	SKU-514	HP Galaxy	Mobile	Galaxy	HP	1567.45	ST-101	Downtown Tech	Boston	North	C-1207	Jennifer Smith	1443.48	4	577.39	404.17	5600.7	Credit Card
T-30208	2025-06-15	SKU-509	Bose Air	Laptops	Air	Bose	751.83	ST-101	Downtown Tech	Boston	North	C-1208	David Davis	748.25	4	299.3	209.51	2903.21	Apple Pay
T-30209	2025-06-15	SKU-501	Dell Air	Laptops	Air	Dell	1639.35	ST-101	Downtown Tech	Boston	North	C-1209	James Garcia	1697.43	2	339.49	237.64	3293.01	PayPal
T-30210	2025-06-15	SKU-505	Sony XPS	Laptops	XPS	Sony	728.88	ST-102	Lakeside Electronics	Chicago	Midwest	C-1210	Linda Brown	-99.99	2	-20.0	-14.0	-193.98	Apple Pay
T-30211	2025-06-15	SKU-519	HP XPS	Laptops	XPS	HP	1777.89	ST-102	Lakeside Electronics	Chicago	Midwest	C-1211	Elizabeth Miller	1601.68	2	320.34	224.24	3107.26	Debit Card
T-30212	2025-06-15	SKU-503	Bose XPS	Laptops	XPS	Bose	1619.05	ST-101	Downtown Tech	Boston	North	C-1212	Jennifer Garcia	1605.3	3	481.59	337.11	4671.42	Apple Pay
T-30213	2025-06-15	SKU-519	Sony Buds	Audio	Buds	Sony	838.41	ST-102	Lakeside Electronics	Chicago	Midwest	C-1213	Elizabeth Johnson	813.59	4	325.44	227.81	3156.73	PayPal
T-30214	2025-06-15	SKU-519	Bose Buds	Audio	Buds	Bose	1221.32	ST-101	Downtown Tech	Boston	North	C-1214	Jennifer Johnson	1173.78	2	234.76	164.33	2277.13	PayPal
T-30215	2025-06-15	SKU-519	Sony Galaxy	Mobile	Galaxy	Sony	361.95	ST-102	Lakeside Electronics	Chicago	Midwest	C-1215	Michael Williams	371.76	2	74.35	52.05	721.22	PayPal
T-30216	2025-06-15	SKU-505	HP iPhone	Mobile	iPhone	HP	697.7	ST-102	Lakeside Electronics	Chicago	Midwest	C-1216	Elizabeth Smith	760.75	4	304.3	213.01	2951.71	PayPal
T-30217	2025-06-15	SKU-513	HP Buds	Audio	Buds	HP	1400.92	ST-102	Lakeside Electronics	Chicago	Midwest	C-1217	Linda Davis	1283.99	1	128.4	89.88	1245.47	Debit Card
T-30218	2025-06-15	SKU-517	Apple iPhone	Mobile	iPhone	Apple	648.47	ST-102	Lakeside Electronics	Chicago	Midwest	C-1218	Elizabeth Davis	657.9	3	197.37	138.16	1914.49	Debit Card
T-30219	2025-06-15	SKU-514	Sony XPS	Laptops	XPS	Sony	1138.07	ST-102	Lakeside Electronics	Chicago	Midwest	C-1219	Mary Brown	1223.38	1	122.34	85.64	1186.68	Debit Card
T-30220	2025-06-15	SKU-503	Dell Air	Laptops	Air	Dell	1573.7	ST-101	Downtown Tech	Boston	North	C-1220		1468.57	2	293.71	205.6	2849.03	PayPal
T-30221	2025-06-15	SKU-517	Apple Buds	Audio	Buds	Apple	634.06	ST-101	Downtown Tech	Boston	North	C-1221	Jennifer Jones	643.28	5	321.64	225.15	3119.91	Credit Card
T-30222	2025-06-15	SKU-508	Samsung iPhone	Mobile	iPhone	Samsung	1747.39	ST-101	Downtown Tech	Boston	North	C-1222	Robert Brown	1821.27	2	364.25	254.98	3533.27	Apple Pay
T-30223	2025-06-15	SKU-520	HP XPS	Laptops	XPS	HP	610.56	ST-102	Lakeside Electronics	Chicago	Midwest	C-1223	Michael Davis	626.88	1	62.69	43.88	608.07	Debit Card
T-30224	2025-06-15	SKU-515	Bose Galaxy	Mobile	Galaxy	Bose	721.85	ST-101	Downtown Tech	Boston	North	C-1224	Mary Davis	772.39	5	386.19	270.34	3746.1	PayPal
T-30225	2025-06-15	SKU-508	HP Air	Laptops	Air	HP	713.44	ST-102	Lakeside Electronics	Chicago	Midwest	C-1225	Jennifer Williams	754.58	1	75.46	52.82	731.94	Credit Card
T-30226	2025-06-15	SKU-503	Bose iPhone	Mobile	iPhone	Bose	1865.92	ST-101	Downtown Tech	Boston	North	C-1226	Linda Davis	2049.47	4	819.79	573.85	7951.94	PayPal
T-30227	2025-06-15	SKU-508	Bose iPhone	Mobile	iPhone	Bose	277.35	ST-102	Lakeside Electronics	Chicago	Midwest	C-1227	John Johnson	286.48	2	57.3	40.11	555.77	Apple Pay
T-30228	2025-06-15	SKU-513	Bose iPhone	Mobile	iPhone	Bose	1345.42	ST-101	Downtown Tech	Boston	North	C-1228	James Brown	1231.85	5	615.93	431.15	5974.47	Apple Pay
T-30229	2025-06-15	SKU-510	Apple XPS	Laptops	XPS	Apple	1652.51	ST-102	Lakeside Electronics	Chicago	Midwest	C-1229	Robert Davis	1562.93	1	156.29	109.41	1516.05	Credit Card
T-30230	2025-06-15	SKU-509	Apple Galaxy	Mobile	Galaxy	Apple	360.55	ST-101	Downtown Tech	Boston	North	C-1230	Robert Johnson	368.51	2	73.7	51.59	714.91	Debit Card
T-30231	2025-06-15	SKU-504	Bose XPS	Laptops	XPS	Bose	1847.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1231	Patricia Johnson	1714.76	1	171.48	120.03	1663.31	Apple Pay
T-30232	2025-06-15	SKU-504	Dell Galaxy	Mobile	Galaxy	Dell	570.79	ST-101	Downtown Tech	Boston	North	C-1232	Patricia Jones	610.5	3	183.15	128.21	1776.56	PayPal
T-30233	2025-06-15	SKU-520	Bose Galaxy	Mobile	Galaxy	Bose	203.68	ST-101	Downtown Tech	Boston	North	C-1233	Linda Miller	193.13	5	96.56	67.6	936.69	Credit Card
T-30234	2025-06-15	SKU-512	Dell iPhone	Mobile	iPhone	Dell	1735.55	ST-102	Lakeside Electronics	Chicago	Midwest	C-1234	Jennifer Williams	1893.3	1	189.33	132.53	1836.5	Credit Card
T-30235	2025-06-15	SKU-501	Apple iPhone	Mobile	iPhone	Apple	1852.9	ST-102	Lakeside Electronics	Chicago	Midwest	C-1235	David Jones	1824.58	4	729.83	510.88	7079.37	PayPal
T-30236	2025-06-15	SKU-502	Dell Air	Laptops	Air	Dell	1071.48	ST-101	Downtown Tech	Boston	North	C-1236	Robert Garcia	1090.0	1	109.0	76.3	1057.3	Apple Pay
T-30237	2025-06-15	SKU-507	Bose Pro	Laptops	Pro	Bose	263.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1237	Mary Davis	253.74	2	50.75	35.52	492.25	Credit Card
T-30238	2025-06-15	SKU-500	Bose XPS	Laptops	XPS	Bose	411.28	ST-102	Lakeside Electronics	Chicago	Midwest	C-1238	David Jones	400.74	3	120.22	84.16	1166.16	Credit Card
T-30239	2025-06-15	SKU-508	Apple Galaxy	Mobile	Galaxy	Apple	1095.32	ST-102	Lakeside Electronics	Chicago	Midwest	C-1239	Elizabeth Johnson	1085.51	3	325.65	227.96	3158.84	Apple Pay
T-30240	2025-13-45	SKU-505	Sony Air	Laptops	Air	Sony	584.72	ST-101	Downtown Tech	Boston	North	C-1240	Elizabeth Johnson	612.88	1	61.29	42.9	594.49	Credit Card
T-30241	2025-06-15	SKU-511	Samsung Air	Laptops	Air	Samsung	827.66	ST-101	Downtown Tech	Boston	North	C-1241	Robert Smith	782.06	2	156.41	109.49	1517.2	Debit Card
T-30242	2025-06-15	SKU-511	Dell XPS	Laptops	XPS	Dell	326.86	ST-101	Downtown Tech	Boston	North	C-1242	Robert Brown	356.54	1	35.65	24.96	345.85	Debit Card
T-30243	2025-06-15	SKU-517	Dell iPhone	Mobile	iPhone	Dell	967.82	ST-102	Lakeside Electronics	Chicago	Midwest	C-1243	Patricia Jones	1014.19	2	202.84	141.99	1967.53	Debit Card
T-30244	2025-06-15	SKU-517	Sony iPhone	Mobile	iPhone	Sony	1544.92	ST-101	Downtown Tech	Boston	North	C-1244	Robert Smith	1397.82	5	698.91	489.24	6779.43	Credit Card
T-30245	2025-06-15	SKU-512	Dell XPS	Laptops	XPS	Dell	1713.11	ST-102	Lakeside Electronics	Chicago	Midwest	C-1245	Mary Brown	1685.64	1	168.56	117.99	1635.07	Debit Card
T-30246	2025-06-15	SKU-516	Apple Pro	Laptops	Pro	Apple	884.81	ST-102	Lakeside Electronics	Chicago	Midwest	C-1246	Linda Johnson	885.77	4	354.31	248.02	3436.79	Credit Card
T-30247	2025-06-15	SKU-507	HP Headphones	Audio	Headphones	HP	654.18	ST-102	Lakeside Electronics	Chicago	Midwest	C-1247	Michael Garcia	648.0	2	129.6	90.72	1257.12	PayPal
T-30248	2025-06-15	SKU-504	Samsung Headphones	Audio	Headphones	Samsung	300.75	ST-102	Lakeside Electronics	Chicago	Midwest	C-1248	Linda Garcia	277.94	3	83.38	58.37	808.81	Apple Pay
T-30249	2025-06-15	SKU-503	Dell Galaxy	Mobile	Galaxy	Dell	271.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1249	Elizabeth Smith	290.06	3	87.02	60.91	844.07	Credit Card
	2025-06-15	SKU-512	Bose Air	Laptops	Air	Bose	1075.57	ST-102	Lakeside Electronics	Chicago	Midwest	C-1250	John Williams	1172.82	4	469.13	328.39	4550.54	PayPal
T-30251	2025-06-15	SKU-504	Apple iPhone	Mobile	iPhone	Apple	330.76	ST-101	Downtown Tech	Boston	North	C-1251	Patricia Williams	352.17	3	105.65	73.96	1024.82	Credit Card
T-30252	2025-06-15	SKU-502	Sony Buds	Audio	Buds	Sony	141.42	ST-101	Downtown Tech	Boston	North	C-1252	Patricia Davis	129.88	3	38.96	27.27	377.95	Credit Card
T-30253	2025-06-15	SKU-518	HP Pro	Laptops	Pro	HP	923.0	ST-102	Lakeside Electronics	Chicago	Midwest	C-1253	Linda Smith	956.82	2	191.36	133.95	1856.23	PayPal
T-30254	2025-06-15	SKU-514	Samsung Galaxy	Mobile	Galaxy	Samsung	1778.51	ST-101	Downtown Tech	Boston	North	C-1254	Elizabeth Brown	1778.12	5	889.06	622.34	8623.88	Credit Card
T-30255	2025-06-15	SKU-504	Apple Galaxy	Mobile	Galaxy	Apple	896.55	ST-101	Downtown Tech	Boston	North	C-1255	David Smith	947.1	3	284.13	198.89	2756.06	Apple Pay
T-30256	2025-06-15	SKU-512	Dell Buds	Audio	Buds	Dell	613.83	ST-101	Downtown Tech	Boston	North	C-1256	Jennifer Brown	662.42	3	198.73	139.11	1927.64	Apple Pay
T-30257	2025-06-15	SKU-505	Sony iPhone	Mobile	iPhone	Sony	290.26	ST-101	Downtown Tech	Boston	North	C-1257	John Smith	294.65	4	117.86	82.5	1143.24	PayPal
T-30258	2025-06-15	SKU-510	Samsung XPS	Laptops	XPS	Samsung	1631.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1258	Elizabeth Smith	1777.87	5	888.93	622.25	8622.67	PayPal
T-30259	2025-06-15	SKU-505	HP Buds	Audio	Buds	HP	1031.83	ST-101	Downtown Tech	Boston	North	C-1259	James Brown	932.76	4	373.1	261.17	3619.11	Debit Card
T-30260	2025-06-15	SKU-510	Sony Pro	Laptops	Pro	Sony	1462.18	ST-102	Lakeside Electronics	Chicago	Midwest	C-1260	JAMES	1487.51	2	297.5	208.25	2885.77	Debit Card
T-30261	2025-06-15	SKU-518	Apple Galaxy	Mobile	Galaxy	Apple	291.96	ST-102	Lakeside Electronics	Chicago	Midwest	C-1261	Jennifer Williams	305.53	4	122.21	85.55	1185.46	Apple Pay
T-30262	2025-06-15	SKU-517	Bose iPhone	Mobile	iPhone	Bose	1417.76	ST-102	Lakeside Electronics	Chicago	Midwest	C-1262	Patricia Williams	1362.98	3	408.89	286.23	3966.28	PayPal
T-30263	2025-06-15	SKU-518	Bose XPS	Laptops	XPS	Bose	844.04	ST-101	Downtown Tech	Boston	North	C-1263	Robert Garcia	867.61	1	86.76	60.73	841.58	PayPal
T-30264	2025-06-15	SKU-507	Dell Headphones	Audio	Headphones	Dell	758.94	ST-102	Lakeside Electronics	Chicago	Midwest	C-1264	Robert Johnson	750.84	3	225.25	157.68	2184.95	PayPal
T-30265	2025-06-15	SKU-508	Bose Air	Laptops	Air	Bose	1595.34	ST-101	Downtown Tech	Boston	North	C-1265	James Miller	1669.55	2	333.91	233.74	3238.93	Apple Pay
T-30266	2025-06-15	SKU-503	HP Galaxy	Mobile	Galaxy	HP	1674.73	ST-101	Downtown Tech	Boston	North	C-1266	Robert Davis	1774.94	1	177.49	124.25	1721.7	Credit Card
T-30267	2025-06-15	SKU-502	Dell iPhone	Mobile	iPhone	Dell	749.44	ST-102	Lakeside Electronics	Chicago	Midwest	C-1267	Robert Johnson	725.15	5	362.58	253.8	3516.97	Credit Card
